"Chlorophyll a, total",Divinyl chlorophyll a,Chlorophyll b,19-Hexanoyloxyfucoxanthin,19-Butanoyloxyfucoxanthin,Fucoxanthin,Peridinin,Alloxanthin,Zeaxanthin
-1.9637133802766171,-4.23029680273574,-4.798113150757105,-3.1956211969018318,-4.3883156491335455,-5.542951443858303,-6.091481586818113,-6.121452055287001,-3.5455267488597286
-1.6646193347514462,-12.206072645530174,-4.871549580312121,-2.8008905554380132,-3.58618630471662,-4.019132828009328,-3.9901300169375706,-5.836700227024994,-4.172235057567
-1.8355195883121258,-12.206072645530174,-5.1935842676749635,-2.96367970953627,-3.8173117776870744,-4.349697304958343,-4.341584821213288,-5.264911604422352,-4.225885480013824
-2.2026850083918963,-12.206072645530174,-5.447192619275779,-3.21852178754681,-4.088556266773222,-4.930573648140511,-5.737906637314765,-6.005706280872899,-4.415748643847593
-2.1745221878290257,-12.206072645530174,-6.035770938427547,-3.2805039187443565,-4.134972763021572,-5.012644110417396,-5.858061212682561,-5.632035559032661,-4.528990468524342
-2.351840297277872,-4.437160135329134,-5.635480201577446,-3.4231210485733436,-4.679981990389013,-4.684686665477302,-5.751903542720365,-12.206072645530174,-3.092417462249914
-2.4056801545098074,-4.506146183694846,-5.296390823524371,-3.4284127735358676,-4.497634856952223,-4.993916092144405,-5.755596536198378,-12.206072645530174,-3.284711453552823
-2.6323353667148015,-4.514867066067106,-5.918917306548149,-3.930508005176893,-5.139566938942116,-4.875752758426741,-6.334938438204677,-6.417225632189267,-3.3184724282741773
-2.671323855915095,-4.691766848983458,-12.206072645530174,-3.8459518312784726,-4.884765048257253,-5.061755919181482,-6.216570522717783,-12.206072645530174,-3.272425346834556
-2.7967994509548397,-3.4418631383881704,-12.206072645530174,-4.268340870270065,-5.8074777109949665,-12.206072645530174,-12.206072645530174,-12.206072645530174,-2.864616295696454
-1.8451286008862604,-3.057501299951623,-3.816485578719082,-2.975831611847655,-4.342421380081523,-4.268340870270065,-4.509405564003712,-12.206072645530174,-2.5902005010012834
0.8058565223276134,-12.206072645530174,-6.905780017934081,-1.3525794695307862,-12.206072645530174,0.18661980607130757,-1.8805887157234908,-3.147014571125778,-12.206072645530174
-1.8772846783851105,-5.1151628234501905,-2.9956322785536575,-3.506391244540661,-4.342421380081523,-12.206072645530174,-12.206072645530174,-12.206072645530174,-3.7812687928552013
-2.312584925072379,-12.206072645530174,-4.017105781881298,-3.816485578719082,-4.709975300354218,-4.074247860522978,-12.206072645530174,-6.212111218223605,-5.474842704330695
-2.312584925072379,-12.206072645530174,-3.772043695374705,-4.1348541055603105,-4.827688932533459,-4.268340870270065,-12.206072645530174,-12.206072645530174,-5.445321579397653
-1.4827832353115946,-12.206072645530174,-3.057501299951623,-3.1234520151563623,-4.342421380081523,-4.709975300354218,-5.8074777109949665,-4.9611310991931665,-4.509159977745966
-1.9037754165527232,-12.206072645530174,-4.017105781881298,-3.6117332449372825,-4.199371800089807,-5.297317866214954,-5.520211698461814,-12.206072645530174,-5.682457646192588
-3.03645010683255,-12.206072645530174,-12.206072645530174,-4.509405564003712,-6.212111218223605,-12.206072645530174,-5.1151628234501905,-12.206072645530174,-4.20204390545435
-3.1940612684937624,-12.206072645530174,-12.206072645530174,-4.9611310991931665,-12.206072645530174,-12.206072645530174,-12.206072645530174,-12.206072645530174,-4.285107961978752
-3.7294931369992335,-12.206072645530174,-12.206072645530174,-5.520211698461814,-12.206072645530174,-12.206072645530174,-12.206072645530174,-12.206072645530174,-4.716468265439593
-1.9309870543974585,-4.268340870270065,-3.68867947411127,-3.506391244540661,-4.604670310946441,-5.1151628234501905,-5.8074777109949665,-6.212111218223605,-3.4496252959437173
-1.7957373705972786,-4.709975300354218,-3.963053176540925,-3.1234520151563623,-4.268340870270065,-4.827688932533459,-5.8074777109949665,-5.297317866214954,-3.834197973920493
-2.3968408289197662,-12.206072645530174,-3.8629947743607915,-3.1699666201653267,-4.1348541055603105,-4.268340870270065,-12.206072645530174,-5.8074777109949665,-5.315335214035977
-1.0051082844718984,-12.206072645530174,-2.6591886109122482,-2.538244137378675,-4.074247860522978,-2.2348797166400325,-4.9611310991931665,-4.604670310946441,-4.402910779774125
-0.86511056888572,-12.206072645530174,-1.980465362597233,-1.537093995310933,-3.1464388909786942,-2.4768789581007713,-5.8074777109949665,-3.4418631383881704,-4.822837494086655
-2.375102023833223,-12.206072645530174,-5.297317866214954,-3.5402870500641095,-4.604670310946441,-5.1151628234501905,-6.902767737471098,-6.212111218223605,-5.167317250301174
-3.1464388909786942,-12.206072645530174,-5.520211698461814,-4.709975300354218,-5.8074777109949665,-5.8074777109949665,-6.212111218223605,-12.206072645530174,-4.580010416606266
-3.2967022403327073,-12.206072645530174,-5.8074777109949665,-4.709975300354218,-6.212111218223605,-6.902767737471098,-5.8074777109949665,-12.206072645530174,-4.530059352938067
-2.718024782249414,-12.206072645530174,-5.8074777109949665,-4.9611310991931665,-6.212111218223605,-6.212111218223605,-6.212111218223605,-6.902767737471098,-4.280666200343544
-1.9037754165527232,-4.709975300354218,-3.816485578719082,-3.411096213841403,-4.709975300354218,-4.709975300354218,-6.212111218223605,-5.8074777109949665,-3.5723116760185643
-0.767859950951872,-4.342421380081523,-2.7645411906604807,-2.4768789581007713,-3.963053176540925,-3.1009816842730884,-4.709975300354218,-3.8629947743607915,-3.6676063915486554
-1.1208425603097336,-4.199371800089807,-2.4417896907145953,-2.343355005537257,-3.411096213841403,-3.324097461281307,-5.8074777109949665,-4.1348541055603105,-3.568682086749273
-0.8580100313668796,-12.206072645530174,-2.538244137378675,-2.312584925072379,-3.575372213320341,-3.03645010683255,-4.509405564003712,-3.575372213320341,-3.480834784472835
-1.4740114416051215,-12.206072645530174,-3.963053176540925,-2.975831611847655,-3.9117730366729386,-3.244065435941861,-5.8074777109949665,-4.604670310946441,-4.645916574472481
-2.975831611847655,-12.206072645530174,-4.9611310991931665,-3.963053176540925,-5.520211698461814,-5.8074777109949665,-6.902767737471098,-12.206072645530174,-5.424168085308506
-1.335582235578243,-12.206072645530174,-3.7294931369992335,-2.1455386100547615,-3.411096213841403,-3.772043695374705,-3.816485578719082,-5.297317866214954,-3.9601969836553836
-2.4303616479362042,-12.206072645530174,-4.9611310991931665,-3.2700375489641336,-4.604670310946441,-4.827688932533459,-4.827688932533459,-12.206072645530174,-4.2485830992529365
-2.6591886109122482,-5.8074777109949665,-3.8629947743607915,-3.68867947411127,-5.1151628234501905,-5.1151628234501905,-5.520211698461814,-12.206072645530174,-3.8295992515677146
-2.1455386100547615,-4.268340870270065,-3.324097461281307,-3.68867947411127,-4.9611310991931665,-5.297317866214954,-6.902767737471098,-6.902767737471098,-3.4721181417531
-1.5994628294120221,-12.206072645530174,-3.772043695374705,-2.645004981885161,-3.816485578719082,-4.42243204930892,-5.8074777109949665,-5.520211698461814,-4.525064867870047
-1.2275656052642563,-12.206072645530174,-3.506391244540661,-2.5902005010012834,-3.6117332449372825,-2.538244137378675,-5.520211698461814,-4.9611310991931665,-4.036991258889995
-1.3317872366212296,-12.206072645530174,-3.2967022403327073,-3.1009816842730884,-4.199371800089807,-3.057501299951623,-12.206072645530174,-4.827688932533459,-5.691037784783217
-1.0729299221433604,-12.206072645530174,-2.4768789581007713,-2.748794073674064,-3.7294931369992335,-3.381247706354535,-12.206072645530174,-4.199371800089807,-5.1095388928217815
-0.5074895280599672,-12.206072645530174,-2.6881740470974202,-2.748794073674064,-3.8629947743607915,-2.5509823517829244,-3.1464388909786942,-3.1940612684937624,-4.22507552759036
0.4285336383628456,-12.206072645530174,-1.9877378574696227,-1.139418658310434,-2.5638849241717083,-0.38712678768030284,-4.199371800089807,-3.4418631383881704,-3.576277035138524
-1.4354635971279746,-12.206072645530174,-3.4418631383881704,-2.5638849241717083,-3.8629947743607915,-3.506391244540661,-5.1151628234501905,-5.520211698461814,-3.8661821220817787
-2.6172273470286096,-12.206072645530174,-4.074247860522978,-3.8629947743607915,-5.297317866214954,-5.8074777109949665,-5.1151628234501905,-6.902767737471098,-4.309360555573214
-1.85786722096418,-12.206072645530174,-3.0790051927478124,-2.3227367812048985,-4.342421380081523,-3.7294931369992335,-4.509405564003712,-6.902767737471098,-3.814128516256949
-2.6172273470286096,-4.342421380081523,-4.827688932533459,-4.604670310946441,-6.212111218223605,-6.902767737471098,-6.902767737471098,-12.206072645530174,-3.3011004137774473
-2.5769561513861543,-4.342421380081523,-4.604670310946441,-4.42243204930892,-5.8074777109949665,-6.212111218223605,-12.206072645530174,-6.902767737471098,-3.514854416795448
-2.6172273470286096,-4.509405564003712,-4.509405564003712,-4.268340870270065,-5.8074777109949665,-6.212111218223605,-6.902767737471098,-6.902767737471098,-3.6970730104908682
-1.4270955225238233,-4.604670310946441,-3.7294931369992335,-3.1464388909786942,-4.509405564003712,-3.1009816842730884,-12.206072645530174,-4.074247860522978,-3.600570202381564
-1.783761538116993,-5.1151628234501905,-2.8823143065184342,-3.381247706354535,-4.709975300354218,-4.509405564003712,-12.206072645530174,-5.1151628234501905,-3.7108487310284746
-0.35809738369808736,-12.206072645530174,-1.9241144112848587,-1.783761538116993,-3.68867947411127,-3.1699666201653267,-4.199371800089807,-3.352264370552976,-3.5676433378094057
-0.9702058813745953,-12.206072645530174,-2.2255777566332613,-2.4768789581007713,-4.9611310991931665,-4.709975300354218,-12.206072645530174,-3.7294931369992335,-5.706910906523849
-1.565397103858511,-12.206072645530174,-3.6494664517571014,-2.847226065254767,-3.9117730366729386,-3.6494664517571014,-12.206072645530174,-5.8074777109949665,-5.507021389455901
-2.063528823219787,-12.206072645530174,-4.342421380081523,-3.4418631383881704,-4.509405564003712,-4.199371800089807,-6.212111218223605,-6.212111218223605,-5.1304632201339215
-3.352264370552976,-12.206072645530174,-6.212111218223605,-4.268340870270065,-5.8074777109949665,-6.212111218223605,-6.902767737471098,-12.206072645530174,-5.0539601478656735
-2.4888544320360975,-6.902767737471098,-4.509405564003712,-3.816485578719082,-5.1151628234501905,-5.297317866214954,-6.212111218223605,-6.902767737471098,-6.715693835172694
-1.7203415405706062,-3.1699666201653267,-3.4736067971802957,-3.4736067971802957,-4.827688932533459,-5.8074777109949665,-5.520211698461814,-5.8074777109949665,-2.7714269665157674
-0.9888479839391031,-4.42243204930892,-2.7805402520274014,-2.847226065254767,-3.816485578719082,-2.7967994509548397,-3.21875083268005,-3.7294931369992335,-3.9231035091735382
0.38117583083383416,-2.975831611847655,-2.3644073066373883,-1.5994628294120221,-3.352264370552976,-0.376870362653076,-3.772043695374705,-2.302535094244004,-2.607625680837917
-1.5945246697018045,-5.8074777109949665,-4.1348541055603105,-2.830133092904425,-3.7294931369992335,-3.0790051927478124,-4.709975300354218,-5.297317866214954,-3.523973147235049
-2.4417896907145953,-12.206072645530174,-4.268340870270065,-3.6494664517571014,-4.709975300354218,-4.9611310991931665,-5.297317866214954,-12.206072645530174,-4.2523327774326996
-2.6881740470974202,-4.827688932533459,-5.1151628234501905,-4.268340870270065,-5.8074777109949665,-6.212111218223605,-5.8074777109949665,-12.206072645530174,-3.697245661788415
-2.5509823517829244,-4.709975300354218,-4.604670310946441,-4.074247860522978,-5.297317866214954,-5.520211698461814,-6.212111218223605,-12.206072645530174,-3.5871646700293507
-0.7765179199928522,-3.2967022403327073,-3.2967022403327073,-1.8772846783851105,-2.8133273868987323,-2.538244137378675,-4.342421380081523,-4.074247860522978,-2.9098205051008734
-1.6194629960811888,-5.297317866214954,-3.7294931369992335,-2.900331188790738,-3.772043695374705,-3.411096213841403,-5.8074777109949665,-4.709975300354218,-3.76427504936253
-1.645039183677074,-6.212111218223605,-3.9117730366729386,-3.015832945260994,-4.268340870270065,-3.9117730366729386,-12.206072645530174,-4.509405564003712,-4.114830519943609
-0.16486874698120155,-3.9117730366729386,-2.830133092904425,-1.7957373705972786,-2.9956322785536575,-1.5417558997472496,-12.206072645530174,-2.702988035509945,-3.6008033403772135
-0.002999493987738582,-2.847226065254767,-2.7805402520274014,-1.35865973902325,-3.244065435941861,-1.8970866521080911,-12.206072645530174,-3.9117730366729386,-2.7392994897986394
-0.5978279098878515,-12.206072645530174,-3.6494664517571014,-1.8772846783851105,-2.5509823517829244,-1.9448756842985273,-4.074247860522978,-4.42243204930892,-3.77577839056089
-1.0160972550970568,-12.206072645530174,-3.68867947411127,-2.3644073066373883,-3.4736067971802957,-2.198180033639255,-5.297317866214954,-5.297317866214954,-4.161314678078108
-2.603622620492985,-12.206072645530174,-5.8074777109949665,-3.772043695374705,-4.604670310946441,-4.9611310991931665,-12.206072645530174,-12.206072645530174,-4.863917874935159
-3.0790051927478124,-6.212111218223605,-5.520211698461814,-4.509405564003712,-5.8074777109949665,-6.902767737471098,-6.902767737471098,-6.902767737471098,-3.9672728093299257
-2.500975057967065,-3.8629947743607915,-4.604670310946441,-4.342421380081523,-5.8074777109949665,-6.902767737471098,-5.520211698461814,-12.206072645530174,-3.0096056820052954
-1.9037754165527232,-3.816485578719082,-3.6494664517571014,-3.411096213841403,-4.604670310946441,-5.8074777109949665,-5.520211698461814,-6.212111218223605,-3.328133207021856
-1.6245261698555733,-3.8629947743607915,-3.1009816842730884,-2.7805402520274014,-3.816485578719082,-4.509405564003712,-5.520211698461814,-5.1151628234501905,-3.3664268020838795
-0.0070195797029141555,-12.206072645530174,-1.777826978697898,-1.2173789329088514,-2.407890054639469,-2.1036932514821283,-3.1009816842730884,-2.9956322785536575,-4.920655584564872
-1.4354635971279746,-12.206072645530174,-4.199371800089807,-2.2827334472914447,-3.8629947743607915,-3.1464388909786942,-4.9611310991931665,-3.7294931369992335,-5.960359090233555
-1.8707702095630994,-12.206072645530174,-4.199371800089807,-3.5402870500641095,-4.709975300354218,-4.017105781881298,-4.509405564003712,-12.206072645530174,-4.2048028851321915
-2.2925852584157123,-4.827688932533459,-4.827688932533459,-3.575372213320341,-5.1151628234501905,-5.8074777109949665,-5.8074777109949665,-12.206072645530174,-3.6588720331178712
-1.9241144112848587,-3.6117332449372825,-4.1348541055603105,-3.352264370552976,-4.42243204930892,-5.1151628234501905,-4.827688932533459,-6.212111218223605,-3.07676461770521
-2.040182367727719,-3.4418631383881704,-4.509405564003712,-3.352264370552976,-5.297317866214954,-5.8074777109949665,-5.8074777109949665,-6.902767737471098,-2.9556255014666153
-1.6819817239098127,-3.6117332449372825,-3.816485578719082,-3.1699666201653267,-4.1348541055603105,-4.709975300354218,-6.212111218223605,-5.297317866214954,-3.227574582821598
-0.41550786823278585,-2.9186786441116994,-1.9732453752753725,-2.040182367727719,-3.68867947411127,-3.1699666201653267,-4.074247860522978,-3.506391244540661,-3.1699666201653267
-0.29705250481191975,-12.206072645530174,-1.783761538116993,-1.4187968918818645,-2.631019717932791,-2.4417896907145953,-3.772043695374705,-3.244065435941861,-3.4736067971802957
0.14756187841215732,-12.206072645530174,-3.4736067971802957,-2.538244137378675,-3.816485578719082,-0.6812087283205674,-12.206072645530174,-3.9117730366729386,-4.9611310991931665
-0.5638660575481932,-12.206072645530174,-2.830133092904425,-1.9105092220048974,-2.8823143065184342,-3.057501299951623,-5.8074777109949665,-3.1464388909786942,-2.2442690161712098
-0.7808751778969748,-12.206072645530174,-4.604670310946441,-2.6881740470974202,-3.2700375489641336,-3.5402870500641095,-12.206072645530174,-3.963053176540925,-1.439674041023132
-2.3644073066373883,-12.206072645530174,-5.520211698461814,-3.1940612684937624,-4.827688932533459,-4.9611310991931665,-6.212111218223605,-5.520211698461814,-3.9117730366729386
-2.0479041156816797,-12.206072645530174,-4.017105781881298,-3.1464388909786942,-4.342421380081523,-4.604670310946441,-4.017105781881298,-5.8074777109949665,-3.9117730366729386
-2.975831611847655,-5.8074777109949665,-5.520211698461814,-4.604670310946441,-6.212111218223605,-6.902767737471098,-6.212111218223605,-12.206072645530174,-3.816485578719082
-2.631019717932791,-5.8074777109949665,-5.1151628234501905,-4.342421380081523,-5.8074777109949665,-5.8074777109949665,-6.212111218223605,-12.206072645530174,-3.5402870500641095
-1.422937598818729,-3.2967022403327073,-3.411096213841403,-3.2967022403327073,-4.604670310946441,-4.827688932533459,-5.8074777109949665,-5.297317866214954,-2.538244137378675
-1.3393916914336712,-3.6117332449372825,-3.9117730366729386,-2.645004981885161,-4.1348541055603105,-4.268340870270065,-5.8074777109949665,-5.520211698461814,-2.5638849241717083
-1.1743978209855328,-3.4418631383881704,-3.1464388909786942,-2.7645411906604807,-3.963053176540925,-3.772043695374705,-5.1151628234501905,-3.6117332449372825,-3.4418631383881704
-1.7092306237884634,-12.206072645530174,-3.1234520151563623,-3.1699666201653267,-4.1348541055603105,-3.963053176540925,-12.206072645530174,-5.297317866214954,-4.827688932533459
-0.4699956292777353,-12.206072645530174,-2.1370282825328215,-1.9037754165527232,-3.5402870500641095,-3.0790051927478124,-4.1348541055603105,-3.4418631383881704,-3.6117332449372825
-0.4431591871605096,-12.206072645530174,-3.381247706354535,-3.1699666201653267,-12.206072645530174,-1.1519972427355938,-2.3859123555837995,-4.268340870270065,-4.1348541055603105
-0.43385686661024814,-12.206072645530174,-2.4303616479362042,-2.2925852584157123,-12.206072645530174,-2.189211765826362,-2.8133273868987323,-3.1940612684937624,-3.381247706354535
-2.1285897699465663,-12.206072645530174,-5.1151628234501905,-3.2967022403327073,-4.827688932533459,-4.709975300354218,-5.297317866214954,-6.902767737471098,-4.509405564003712
-2.847226065254767,-12.206072645530174,-5.8074777109949665,-4.1348541055603105,-5.297317866214954,-5.8074777109949665,-5.8074777109949665,-12.206072645530174,-5.1151628234501905
-1.4187968918818645,-12.206072645530174,-3.6494664517571014,-2.5509823517829244,-4.1348541055603105,-4.604670310946441,-3.7294931369992335,-5.8074777109949665,-3.575372213320341
-2.4888544320360975,-4.709975300354218,-4.9611310991931665,-4.017105781881298,-5.8074777109949665,-5.8074777109949665,-5.8074777109949665,-12.206072645530174,-3.575372213320341
-2.332992755415471,-4.509405564003712,-4.709975300354218,-4.017105781881298,-5.297317866214954,-5.520211698461814,-5.297317866214954,-12.206072645530174,-3.4418631383881704
-1.47838772044359,-3.1234520151563623,-4.509405564003712,-2.864616295696454,-4.509405564003712,-4.827688932533459,-5.520211698461814,-5.297317866214954,-2.748794073674064
-0.8486204012255866,-2.3644073066373883,-3.2700375489641336,-2.2072294596772926,-4.074247860522978,-4.604670310946441,-4.709975300354218,-4.268340870270065,-2.3859123555837995
-1.5278348842324738,-12.206072645530174,-12.206072645530174,-4.268340870270065,-12.206072645530174,-12.206072645530174,-12.206072645530174,-5.1151628234501905,-1.9660771427248582
-1.6398713470550557,-12.206072645530174,-12.206072645530174,-2.5509823517829244,-4.42243204930892,-4.709975300354218,-12.206072645530174,-12.206072645530174,-3.1940612684937624
-2.4303616479362042,-12.206072645530174,-12.206072645530174,-3.68867947411127,-5.1151628234501905,-12.206072645530174,-12.206072645530174,-12.206072645530174,-4.42243204930892
-1.0555384314947869,-3.381247706354535,-12.206072645530174,-2.2442690161712098,-3.4736067971802957,-3.6494664517571014,-12.206072645530174,-5.1151628234501905,-2.9186786441116994
-1.0356234050988649,-3.411096213841403,-12.206072645530174,-2.063528823219787,-3.2967022403327073,-4.199371800089807,-12.206072645530174,-4.342421380081523,-3.015832945260994
-0.8051854987488009,-4.709975300354218,-12.206072645530174,-2.6591886109122482,-4.42243204930892,-3.1699666201653267,-12.206072645530174,-3.772043695374705,-2.1627796733031697
0.09713124792551145,-12.206072645530174,-12.206072645530174,-1.2801161798417284,-2.525666146261299,-2.2072294596772926,-4.9611310991931665,-3.1464388909786942,-2.2442690161712098
-2.2348797166400325,-12.206072645530174,-12.206072645530174,-3.7294931369992335,-4.9611310991931665,-5.1151628234501905,-5.520211698461814,-12.206072645530174,-4.604670310946441
-2.5638849241717083,-12.206072645530174,-12.206072645530174,-3.963053176540925,-5.520211698461814,-12.206072645530174,-4.709975300354218,-12.206072645530174,-4.017105781881298
-2.332992755415471,-12.206072645530174,-12.206072645530174,-3.816485578719082,-4.9611310991931665,-4.1348541055603105,-12.206072645530174,-12.206072645530174,-3.772043695374705
-2.525666146261299,-5.520211698461814,-12.206072645530174,-4.199371800089807,-5.8074777109949665,-5.8074777109949665,-12.206072645530174,-12.206072645530174,-3.21875083268005
-2.0024434641925244,-4.709975300354218,-12.206072645530174,-3.2967022403327073,-4.827688932533459,-5.297317866214954,-12.206072645530174,-12.206072645530174,-3.0790051927478124
-1.5417558997472496,-3.381247706354535,-12.206072645530174,-2.7805402520274014,-3.816485578719082,-4.604670310946441,-12.206072645530174,-5.520211698461814,-2.975831611847655
-0.7786941757347355,-4.709975300354218,-12.206072645530174,-2.4768789581007713,-3.506391244540661,-2.332992755415471,-3.963053176540925,-3.6494664517571014,-3.772043695374705
0.1266370562100064,-12.206072645530174,-12.206072645530174,-1.335582235578243,-2.18032321346109,-1.8139744037992123,-4.268340870270065,-3.1699666201653267,-3.6494664517571014
-2.8823143065184342,-12.206072645530174,-12.206072645530174,-4.017105781881298,-5.297317866214954,-5.8074777109949665,-12.206072645530174,-6.902767737471098,-3.963053176540925
-2.8133273868987323,-12.206072645530174,-12.206072645530174,-4.342421380081523,-5.8074777109949665,-5.8074777109949665,-12.206072645530174,-12.206072645530174,-3.506391244540661
-2.6172273470286096,-12.206072645530174,-12.206072645530174,-3.963053176540925,-5.1151628234501905,-5.8074777109949665,-5.1151628234501905,-12.206072645530174,-4.604670310946441
-2.7805402520274014,-12.206072645530174,-12.206072645530174,-4.199371800089807,-5.8074777109949665,-6.212111218223605,-12.206072645530174,-12.206072645530174,-3.816485578719082
-2.7805402520274014,-5.297317866214954,-12.206072645530174,-4.1348541055603105,-5.520211698461814,-5.8074777109949665,-12.206072645530174,-12.206072645530174,-3.7294931369992335
-1.1647360656600383,-3.7294931369992335,-12.206072645530174,-2.2255777566332613,-3.1699666201653267,-4.1348541055603105,-4.9611310991931665,-5.8074777109949665,-3.244065435941861
-1.4916326548024046,-3.5402870500641095,-12.206072645530174,-2.9956322785536575,-4.42243204930892,-5.297317866214954,-5.297317866214954,-5.1151628234501905,-3.2967022403327073
-1.2039561377981567,-3.411096213841403,-12.206072645530174,-2.6591886109122482,-3.68867947411127,-4.604670310946441,-5.8074777109949665,-5.297317866214954,-3.1009816842730884
-1.0906292381772722,-4.268340870270065,-3.244065435941861,-2.718024782249414,-3.4418631383881704,-2.900331188790738,-5.520211698461814,-4.509405564003712,-3.9117730366729386
-1.1300874760031316,-4.604670310946441,-3.057501299951623,-2.733291088968005,-3.9117730366729386,-2.9564154111770407,-4.42243204930892,-4.509405564003712,-4.268340870270065
-0.44471802177987674,-12.206072645530174,-3.015832945260994,-1.2837197224161914,-3.1464388909786942,-2.343355005537257,-4.199371800089807,-4.017105781881298,-5.1151628234501905
-0.35809738369808736,-12.206072645530174,-3.8629947743607915,-1.8451286008862604,-3.057501299951623,-1.5798548386424522,-12.206072645530174,-3.8629947743607915,-2.748794073674064
-2.1455386100547615,-9.45873761640416,-5.520211698461814,-3.7294931369992335,-4.827688932533459,-4.9611310991931665,-5.520211698461814,-8.488367349663791,-4.342421380081523
-2.5902005010012834,-7.544281416939795,-5.297317866214954,-4.268340870270065,-5.8074777109949665,-6.212111218223605,-6.212111218223605,-8.173306123499225,-4.342421380081523
-2.6172273470286096,-9.26214055344325,-4.509405564003712,-4.199371800089807,-5.520211698461814,-6.212111218223605,-6.212111218223605,-7.406910577252944,-4.604670310946441
-2.1541219853564235,-4.827688932533459,-4.709975300354218,-3.816485578719082,-5.1151628234501905,-5.520211698461814,-6.212111218223605,-8.997977214995139,-3.411096213841403
-1.6607048913784315,-3.7294931369992335,-4.42243204930892,-3.1699666201653267,-4.342421380081523,-4.9611310991931665,-6.212111218223605,-6.902767737471098,-3.1234520151563623
-1.117779817681905,-3.4736067971802957,-3.6494664517571014,-2.2925852584157123,-3.2700375489641336,-4.268340870270065,-5.297317866214954,-5.1151628234501905,-3.2967022403327073
-0.6405452428197481,-7.405185340683151,-3.5402870500641095,-1.8970866521080911,-3.4418631383881704,-2.7805402520274014,-4.709975300354218,-3.816485578719082,-2.864616295696454
-1.8707702095630994,-10.082698743590207,-5.1151628234501905,-3.575372213320341,-4.509405564003712,-3.324097461281307,-5.1151628234501905,-5.8074777109949665,-4.342421380081523
-2.5902005010012834,-10.27002900488158,-5.520211698461814,-3.7294931369992335,-4.9611310991931665,-4.9611310991931665,-5.8074777109949665,-9.586070928899483,-4.604670310946441
-1.9241144112848587,-11.951727312278074,-4.074247860522978,-3.03645010683255,-4.42243204930892,-4.9611310991931665,-4.827688932533459,-6.212111218223605,-4.604670310946441
-1.7486712445482846,-10.567792877212687,-4.1348541055603105,-2.847226065254767,-4.199371800089807,-4.604670310946441,-4.509405564003712,-6.902767737471098,-3.772043695374705
-1.8139744037992123,-4.709975300354218,-4.074247860522978,-3.057501299951623,-4.342421380081523,-4.827688932533459,-5.8074777109949665,-6.212111218223605,-3.1699666201653267
-1.4524127963313502,-3.8629947743607915,-4.1348541055603105,-2.9186786441116994,-4.1348541055603105,-4.509405564003712,-5.8074777109949665,-5.8074777109949665,-2.9186786441116994
-0.9728478559368047,-2.847226065254767,-2.847226065254767,-2.5132443978197556,-3.6494664517571014,-4.199371800089807,-4.604670310946441,-5.1151628234501905,-2.847226065254767
-1.0670990868306482,-3.816485578719082,-3.352264370552976,-2.718024782249414,-3.411096213841403,-3.324097461281307,-5.297317866214954,-3.963053176540925,-3.9117730366729386
-2.1119234119250896,-8.222172405869125,-3.5402870500641095,-2.8823143065184342,-3.816485578719082,-3.1699666201653267,-5.8074777109949665,-12.206072645530174,-12.206072645530174
-2.1119234119250896,-11.18151854799668,-12.206072645530174,-3.816485578719082,-5.520211698461814,-2.538244137378675,-5.8074777109949665,-6.902767737471098,-12.206072645530174
-2.095530274029421,-11.05658937826942,-12.206072645530174,-3.816485578719082,-5.520211698461814,-2.500975057967065,-12.206072645530174,-6.902767737471098,-12.206072645530174
-2.0874333916093883,-11.083391447271309,-4.709975300354218,-3.575372213320341,-4.9611310991931665,-2.5902005010012834,-5.8074777109949665,-5.520211698461814,-6.212111218223605
-0.9013898041853008,-12.206072645530174,-3.244065435941861,-2.407890054639469,-2.9373690302570763,-2.645004981885161,-2.9956322785536575,-3.8629947743607915,-4.604670310946441
-0.6405452428197481,-12.206072645530174,-2.900331188790738,-2.0556859533254395,-2.7805402520274014,-2.0874333916093883,-3.4418631383881704,-3.6494664517571014,-4.509405564003712
-1.5232372806762524,-12.206072645530174,-3.1464388909786942,-2.8823143065184342,-3.5402870500641095,-3.7294931369992335,-5.8074777109949665,-4.9611310991931665,-4.709975300354218
-1.378306350397708,-12.206072645530174,-3.1009816842730884,-2.7805402520274014,-3.506391244540661,-3.6117332449372825,-5.8074777109949665,-4.709975300354218,-4.509405564003712
-3.9897143131440176,-10.051764197468964,-4.414136688592115,-3.57894939474174,-12.206072645530174,-5.653564758495584,-12.206072645530174,-4.342421380081523,-12.206072645530174
-0.5031799267404424,-10.551132801192558,-1.6424519270528606,-0.2814283345641946,-2.6779333021983995,-2.371881581996702,-4.116283469740854,-3.486591884679104,-12.206072645530174
1.9353120441561185,-11.723654019080438,-12.206072645530174,1.7577380827862679,-2.3859123555837995,-0.7964986046833357,-12.206072645530174,-2.509547763704451,-12.206072645530174
0.5318657203752108,-11.112550625519424,-3.141799049688774,-0.2926209151486265,-3.9897143131440176,-0.777605455852779,-12.206072645530174,-3.393080413560208,-12.206072645530174
-1.500561086248713,-11.57788472883581,-4.509405564003712,-2.2442690161712098,-3.4418631383881704,-2.3538257571876415,-3.963053176540925,-6.902767737471098,-6.902767737471098
-0.30923943840172213,-11.703896222750888,-4.709975300354218,-1.4696542311647982,-3.7294931369992335,-0.9313916794093952,-3.6494664517571014,-5.8074777109949665,-6.902767737471098
