,"Chlorophyll a, total",Divinyl chlorophyll a,Chlorophyll b,19-Hexanoyloxyfucoxanthin,19-Butanoyloxyfucoxanthin,Fucoxanthin,Peridinin,Alloxanthin,Zeaxanthin
8654,-1.2729656758128873,0.0,-4.3428059215206005,-3.146555163288575,-3.473768074496991,-3.473768074496991,-6.907755278982137,-5.298317366548036,-3.4420193761824103
8655,-2.4534079827286295,0.0,-4.8283137373023015,-3.611918412977808,-4.422848629194137,-5.115995809754082,-5.809142990314028,-6.907755278982137,-3.2968373663379125
8656,-1.443923473956527,0.0,-3.7722610630529876,-2.7181005369557116,-3.7722610630529876,-5.115995809754082,-6.907755278982137,-5.521460917862246,-3.079113882493042
8657,-0.7194911558995473,-6.907755278982137,-2.631089159966082,-1.8838747581358606,-3.146555163288575,-1.9661128563728327,-3.912023005428146,-5.115995809754082,-3.611918412977808
8658,-1.5511690043101247,-2.4418471603275536,-4.074541934925921,-2.8134107167600364,-3.7722610630529876,-4.605170185988091,-5.521460917862246,-6.214608098422191,-2.375155785828881
8659,-2.198225077669803,0.0,-4.605170185988091,-4.017383521085972,-5.521460917862246,-5.809142990314028,-6.214608098422191,-6.907755278982137,-2.4534079827286295
8660,-1.6911904143063594,0.0,-3.2868870354847446,-2.3431987758793427,-3.7465085669505727,0.0,-6.907755278982137,-5.710807089593166,0.0
8661,-1.6911904143063594,0.0,-3.2868870354847446,-2.3431987758793427,-3.7465085669505727,-3.9675357153584048,-6.907755278982137,-5.710807089593166,-5.660722985195754
8662,-1.2378743560016174,0.0,-4.8283137373023015,-2.2072749131897207,-3.611918412977808,-2.551046452292545,-6.907755278982137,-3.506557897319982,-6.907755278982137
8663,-1.1239300966523995,0.0,-6.907755278982137,-1.6296406197516198,-3.3524072174927233,-1.9310215365615626,-4.961845129926823,-4.710530701645918,-5.809142990314028
8664,-0.8794767587514388,0.0,-6.907755278982137,-3.2188758248682006,-4.199705077879927,-2.501036031717884,-6.907755278982137,-0.21815600980317063,-4.509860006183766
8665,-2.0321076754929828,0.0,-6.907755278982137,-3.30030282356393,-3.899600485429589,-2.77921865173189,-4.535644123339481,-6.907755278982137,-6.907755278982137
8666,0.23007944231532215,0.0,-3.2728041668937564,-2.488914671185539,-3.0512449834842497,-1.081165375064389,-2.1706800221141074,-3.7090821614314557,-6.907755278982137
8667,-1.750085767113707,0.0,-3.302522542314972,-3.643142448951748,-4.400144876000921,-3.0383822127475986,-6.907755278982137,-4.948562281704048,-6.907755278982137
8668,1.5229863787029847,0.0,-4.051285072761654,-3.4326880487535263,-4.382026634673881,1.0945707995083895,-3.623091713575933,-2.9022419304666522,-6.907755278982137
